Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.02_11.21.55,-8.656289,52.132759,44,A,2,LTE,-99,-11.0,4.0,6.0,-86.0,12906,305,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,716.4
2018.02.02_11.21.56,-8.656298,52.132711,42,A,2,LTE,-99,-11.0,4.0,6.0,-86.0,12906,305,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.21.56,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,4.0,6.0,-86.0,14248,267,D,-109.0,-19.0,-8.660162,52.126771,711.21
2018.02.02_11.21.57,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,4.0,6.0,-86.0,20612,425,D,-109.0,-19.0,-8.660162,52.126771,711.21
2018.02.02_11.21.58,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,4.0,6.0,-84.0,22312,412,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.21.59,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,5.0,8.0,-80.0,22569,415,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.00,-8.656298,52.132711,42,A,2,LTE,-93,-12.0,5.0,9.0,-76.0,21305,444,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.01,-8.656298,52.132711,42,A,2,LTE,-93,-12.0,5.0,10.0,-72.0,18241,381,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.02,-8.656298,52.132711,42,A,2,LTE,-94,-9.0,7.0,9.0,-77.0,18151,338,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.04,-8.656298,52.132711,42,A,2,LTE,-94,-9.0,7.0,9.0,-68.0,18979,356,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.05,-8.656298,52.132711,42,A,2,LTE,-82,-10.0,5.0,10.0,-83.30932203389831,12850,297,D,-89.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.06,-8.656298,52.132711,42,A,2,LTE,-82,-10.0,5.0,8.0,-83.30932203389831,15972,293,D,-89.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.07,-8.656298,52.132711,42,A,2,LTE,-82,-10.0,8.0,8.0,-83.30932203389831,13253,247,D,-89.0,-10.0,-8.660162,52.126771,711.21
2018.02.02_11.22.08,-8.656298,52.132711,42,A,2,LTE,-82,-10.0,10.0,8.0,-69.0,8030,120,D,-89.0,-10.0,-8.660162,52.126771,711.21
2018.02.02_11.22.09,-8.656298,52.132711,42,A,2,LTE,-86,-8.0,10.0,11.0,-56.0,10747,184,D,-91.0,-8.0,-8.660162,52.126771,711.21
2018.02.02_11.22.10,-8.656298,52.132711,42,A,2,LTE,-86,-8.0,10.0,11.0,-64.0,13398,296,D,-91.0,-8.0,-8.660162,52.126771,711.21
2018.02.02_11.22.11,-8.656298,52.132711,42,A,2,LTE,-86,-13.0,9.0,6.0,-69.0,3746,65,D,-96.0,-10.0,-8.660162,52.126771,711.21
2018.02.02_11.22.12,-8.656298,52.132711,42,A,2,LTE,-86,-13.0,9.0,6.0,-69.0,5536,138,D,-96.0,-10.0,-8.660162,52.126771,711.21
2018.02.02_11.22.14,-8.656298,52.132711,42,A,2,LTE,-84,-12.0,4.0,6.0,-67.0,9282,170,D,-90.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.22.15,-8.656298,52.132711,42,A,2,LTE,-84,-12.0,4.0,6.0,-71.0,4988,92,D,-90.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.22.16,-8.656298,52.132711,42,A,2,LTE,-83,-7.0,1.0,12.0,-66.0,8600,210,D,-101.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.22.17,-8.656298,52.132711,42,A,2,LTE,-83,-7.0,1.0,14.0,-59.0,9137,170,D,-101.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.22.18,-8.656298,52.132711,42,A,2,LTE,-80,-9.0,12.0,10.0,-67.0,10065,186,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.19,-8.656298,52.132711,42,A,2,LTE,-80,-9.0,12.0,12.0,-61.0,8242,168,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.20,-8.656298,52.132711,42,A,2,LTE,-83,-9.0,11.0,7.0,-66.0,7314,136,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.21,-8.656298,52.132711,42,A,2,LTE,-83,-9.0,11.0,11.0,-61.0,9282,171,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.22,-8.656298,52.132711,42,A,2,LTE,-73,-12.0,12.0,11.0,-56.0,9551,176,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.24,-8.656298,52.132711,42,A,2,LTE,-73,-12.0,12.0,11.0,-56.0,12302,224,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.25,-8.656298,52.132711,42,A,2,LTE,-77,-10.0,14.0,10.0,-60.0,13320,242,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.26,-8.656298,52.132711,42,A,2,LTE,-77,-10.0,14.0,10.0,-60.0,11888,217,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.27,-8.656298,52.132711,42,A,2,LTE,-74,-11.0,14.0,12.0,-59.0,13924,350,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.28,-8.656298,52.132711,42,A,2,LTE,-74,-11.0,16.0,11.0,-64.0,11362,210,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.29,-8.656298,52.132711,42,A,2,LTE,-79,-9.0,12.0,10.0,-62.0,12168,222,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.30,-8.656298,52.132711,42,A,2,LTE,-79,-9.0,12.0,10.0,-62.0,13241,245,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.31,-8.656298,52.132711,42,A,2,LTE,-77,-10.0,10.0,12.0,-60.0,15501,285,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.33,-8.656298,52.132711,42,A,2,LTE,-77,-10.0,10.0,10.0,-63.0,11832,270,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.34,-8.656298,52.132711,42,A,2,LTE,-82,-7.0,10.0,9.0,-65.0,13294,255,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.35,-8.656298,52.132711,42,A,2,LTE,-82,-7.0,10.0,10.0,-62.0,15590,281,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.36,-8.656298,52.132711,42,A,2,LTE,-78,-11.0,12.0,10.0,-62.0,15366,288,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.37,-8.656298,52.132711,42,A,2,LTE,-78,-11.0,12.0,11.0,-60.0,15724,284,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.38,-8.656298,52.132711,42,A,2,LTE,-74,-6.0,15.0,12.0,-59.0,13208,245,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.39,-8.656298,52.132711,42,A,2,LTE,-74,-6.0,15.0,12.0,-62.0,19057,356,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.40,-8.656298,52.132711,42,A,2,LTE,-77,-9.0,14.0,13.0,-60.0,19448,359,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.41,-8.656298,52.132711,42,A,2,LTE,-77,-9.0,14.0,9.0,-64.0,17413,325,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.43,-8.656298,52.132711,42,A,2,LTE,-78,-11.0,11.0,11.0,-61.0,25342,470,D,-100.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.22.44,-8.656298,52.132711,42,A,2,LTE,-78,-11.0,11.0,12.0,-55.0,26103,705,D,-100.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.22.45,-8.656298,52.132711,42,A,2,LTE,-75,-7.0,14.0,11.0,-58.0,14953,318,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.46,-8.656298,52.132711,42,A,2,LTE,-75,-7.0,14.0,11.0,-60.0,14561,299,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.47,-8.656298,52.132711,42,A,2,LTE,-80,-8.0,12.0,11.0,-63.0,11485,241,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.48,-8.656298,52.132711,42,A,2,LTE,-80,-8.0,12.0,12.0,-61.0,11027,204,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.49,-8.656298,52.132711,42,A,2,LTE,-79,-9.0,15.0,12.0,-61.0,11139,204,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.50,-8.656298,52.132711,42,A,2,LTE,-79,-9.0,15.0,9.0,-65.0,12123,218,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.52,-8.656298,52.132711,42,A,2,LTE,-89,-6.0,13.0,9.0,-72.0,12201,223,D,-106.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.53,-8.656298,52.132711,42,A,2,LTE,-89,-6.0,13.0,11.0,-67.0,14270,252,D,-106.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.54,-8.656298,52.132711,42,A,2,LTE,-89,-8.0,13.0,9.0,-72.0,13197,241,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.55,-8.656298,52.132711,42,A,2,LTE,-89,-8.0,13.0,9.0,-77.0,14080,285,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.56,-8.656298,52.132711,42,A,2,LTE,-96,-12.0,9.0,9.0,-79.0,14807,278,D,-106.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.57,-8.656298,52.132711,42,A,2,LTE,-96,-12.0,9.0,9.0,-79.0,13946,300,D,-106.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.22.58,-8.656298,52.132711,42,A,2,LTE,-93,-8.0,11.0,10.0,-76.0,14293,304,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.22.59,-8.656298,52.132711,42,A,2,LTE,-93,-8.0,11.0,11.0,-74.0,10939,229,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.00,-8.656298,52.132711,42,A,2,LTE,-95,-7.0,11.0,9.0,-78.0,9014,173,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.02,-8.656298,52.132711,42,A,2,LTE,-95,-7.0,11.0,8.0,-80.0,6598,144,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.03,-8.656298,52.132711,42,A,2,LTE,-96,-13.0,9.0,8.0,-80.0,7895,147,D,-113.0,-14.0,-8.660162,52.126771,711.21
2018.02.02_11.23.04,-8.656298,52.132711,42,A,2,LTE,-96,-13.0,9.0,9.0,-78.0,6609,140,D,-113.0,-14.0,-8.660162,52.126771,711.21
2018.02.02_11.23.05,-8.656298,52.132711,42,A,2,LTE,-97,-10.0,7.0,7.0,-80.0,3198,63,D,-109.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.23.06,-8.656298,52.132711,42,A,2,LTE,-97,-10.0,7.0,7.0,-82.0,3578,74,D,-109.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.23.07,-8.656298,52.132711,42,A,2,LTE,-99,-14.0,5.0,7.0,-82.0,4753,89,D,-107.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.08,-8.656298,52.132711,42,A,2,LTE,-99,-14.0,5.0,9.0,-83.30932203389831,6128,142,D,-107.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.09,-8.656298,52.132711,42,A,2,LTE,-97,-10.0,8.0,8.0,-83.30932203389831,3019,61,D,-110.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.11,-8.656298,52.132711,42,A,2,LTE,-97,-10.0,8.0,8.0,-83.30932203389831,1028,20,D,-110.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.12,-8.656298,52.132711,42,A,2,LTE,-95,-13.0,4.0,8.0,-78.0,2225,42,D,-110.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.23.13,-8.656298,52.132711,42,A,2,LTE,-95,-13.0,4.0,8.0,-78.0,2784,50,D,-110.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.23.14,-8.656298,52.132711,42,A,2,LTE,-96,-13.0,5.0,8.0,-78.0,4126,69,D,-108.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.15,-8.656298,52.132711,42,A,2,LTE,-96,-13.0,5.0,8.0,-80.0,5558,129,D,-108.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.16,-8.656298,52.132711,42,A,2,LTE,-98,-10.0,6.0,8.0,-80.0,3612,68,D,-108.0,-11.0,-8.660162,52.126771,711.21
2018.02.02_11.23.17,-8.656298,52.132711,42,A,2,LTE,-98,-10.0,6.0,8.0,-80.0,3824,94,D,-108.0,-11.0,-8.660162,52.126771,711.21
2018.02.02_11.23.18,-8.656298,52.132711,42,A,2,LTE,-97,-11.0,5.0,8.0,-80.0,3176,81,D,-107.0,-9.0,-8.660162,52.126771,711.21
2018.02.02_11.23.19,-8.656298,52.132711,42,A,2,LTE,-97,-11.0,5.0,9.0,-75.0,3399,68,D,-107.0,-9.0,-8.660162,52.126771,711.21
2018.02.02_11.23.21,-8.656298,52.132711,42,A,2,LTE,-100,-14.0,3.0,6.0,-83.0,1644,32,D,-103.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.22,-8.656298,52.132711,42,A,2,LTE,-100,-14.0,3.0,7.0,-81.0,2438,45,D,-103.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.23,-8.656298,52.132711,42,A,2,LTE,-100,-11.0,2.0,6.0,-83.0,2259,43,D,-112.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.24,-8.656298,52.132711,42,A,2,LTE,-100,-11.0,2.0,2.0,-81.0,4350,81,D,-112.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.25,-8.656298,52.132711,42,A,2,LTE,-99,-12.0,-2.0,6.0,-83.0,11130,227,D,-112.0,-16.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.27,-8.656298,52.132711,42,A,2,LTE,-99,-12.0,-2.0,6.0,-83.0,6605,140,D,-102.0,-14.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.28,-8.656298,52.132711,42,A,2,LTE,-101,-13.0,0.0,6.0,-83.0,5211,96,D,-106.0,-18.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.29,-8.656298,52.132711,42,A,2,LTE,-101,-13.0,0.0,5.0,-88.0,13745,258,D,-106.0,-18.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.30,-8.656298,52.132711,42,A,2,LTE,-103,-14.0,2.0,6.0,-86.0,9092,169,D,-107.0,-16.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.31,-8.656298,52.132711,42,A,2,LTE,-103,-14.0,2.0,7.0,-91.0,6811,126,D,-107.0,-16.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.32,-8.656298,52.132711,42,A,2,LTE,-112,-16.0,-1.0,4.0,-94.0,1431,54,D,-111.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.33,-8.656298,52.132711,42,A,2,LTE,-112,-16.0,-1.0,2.0,-87.0,8108,465,D,-111.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.34,-8.656298,52.132711,42,A,2,LTE,-104,-13.0,9.0,11.0,-85.0,1689,97,D,-111.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.23.36,-8.656298,52.132711,42,A,2,LTE,-104,-13.0,-12.0,11.0,-85.0,19739,611,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.37,-8.656298,52.132711,42,A,2,LTE,-107,-13.0,6.0,7.0,-90.0,16720,433,D,-117.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.38,-8.656298,52.132711,42,A,2,LTE,-107,-13.0,6.0,7.0,-90.0,21674,391,D,-117.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.23.39,-8.656298,52.132711,42,A,2,LTE,-106,-13.0,6.0,6.0,-87.0,20624,449,D,-118.0,-17.0,-8.660162,52.126771,711.21
2018.02.02_11.23.40,-8.656298,52.132711,42,A,2,LTE,-106,-13.0,6.0,7.0,-92.0,10613,251,D,-118.0,-17.0,-8.660162,52.126771,711.21
2018.02.02_11.23.41,-8.656298,52.132711,42,A,2,LTE,-109,-14.0,3.0,7.0,-94.0,14908,273,D,-114.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.42,-8.656298,52.132711,42,A,2,LTE,-109,-14.0,3.0,6.0,-94.0,12637,230,D,-114.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.43,-8.656298,52.132711,42,A,2,LTE,-114,-15.0,1.0,6.0,-83.30932203389831,17637,403,D,-118.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.44,-8.656298,52.132711,42,A,2,LTE,-114,-15.0,1.0,6.0,-92.0,12973,300,D,-118.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.46,-8.656298,52.132711,42,A,2,LTE,-111,-14.0,2.0,6.0,-94.0,17905,314,D,-123.0,-19.0,-8.660162,52.126771,711.21
2018.02.02_11.23.47,-8.656298,52.132711,42,A,2,LTE,-111,-14.0,2.0,6.0,-92.0,12089,220,D,-123.0,-19.0,-8.660162,52.126771,711.21
2018.02.02_11.23.48,-8.656298,52.132711,42,A,2,LTE,-109,-12.0,3.0,6.0,-94.0,15892,292,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.49,-8.656298,52.132711,42,A,2,LTE,-109,-12.0,3.0,6.0,-94.0,18968,339,D,-68.17554240631164,-21.06313645621181,-8.660162,52.126771,711.21
2018.02.02_11.23.50,-8.656298,52.132711,42,A,2,LTE,-111,-14.0,4.0,7.0,-90.0,12391,221,D,-121.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.51,-8.656298,52.132711,42,A,2,LTE,-111,-14.0,4.0,7.0,-90.0,11060,203,D,-121.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.23.52,-8.656298,52.132711,42,A,2,LTE,-106,-18.0,-2.0,9.0,-78.0,18218,335,D,-104.0,-17.0,-8.660162,52.126771,711.21
2018.02.02_11.23.53,-8.656298,52.132711,42,A,2,LTE,-106,-18.0,-2.0,4.0,-83.30932203389831,11975,304,D,-104.0,-17.0,-8.660162,52.126771,711.21
2018.02.02_11.23.55,-8.656298,52.132711,42,A,2,LTE,-99,-15.0,-1.0,6.0,-82.0,8611,162,D,-97.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.56,-8.656298,52.132711,42,A,2,LTE,-99,-15.0,-1.0,10.0,-76.0,11060,287,D,-97.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.23.57,-8.656298,52.132711,42,A,2,LTE,-93,-12.0,-1.0,7.0,-80.0,13085,237,D,-97.0,-13.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.58,-8.656298,52.132711,42,A,2,LTE,-93,-12.0,-1.0,7.0,-91.0,11262,204,D,-110.0,-17.0,-8.662525,52.115446,1966.28
2018.02.02_11.23.59,-8.656298,52.132711,42,A,2,LTE,-108,-14.0,6.0,12.0,-80.0,16272,297,D,-105.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.00,-8.656298,52.132711,42,A,2,LTE,-108,-14.0,6.0,2.0,-89.0,6587,120,D,-105.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.01,-8.656298,52.132711,42,A,2,LTE,-106,-14.0,1.0,2.0,-89.0,6050,134,D,-105.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.24.03,-8.656298,52.132711,42,A,2,LTE,-106,-14.0,1.0,6.0,-80.0,4294,107,D,-110.0,-18.0,-8.660162,52.126771,711.21
2018.02.02_11.24.04,-8.656298,52.132711,42,A,2,LTE,-103,-15.0,-5.0,5.0,-86.0,8757,159,D,-110.0,-18.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.05,-8.656298,52.132711,42,A,2,LTE,-103,-15.0,-5.0,4.0,-90.0,8712,162,D,-105.0,-17.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.06,-8.656298,52.132711,42,A,2,LTE,-107,-17.0,-5.0,4.0,-90.0,9987,187,D,-107.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.07,-8.656298,52.132711,42,A,2,LTE,-107,-17.0,-5.0,6.0,-91.0,11899,222,D,-107.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.08,-8.656298,52.132711,42,A,2,LTE,-107,-11.0,-12.0,6.0,-91.0,6218,115,D,-107.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.24.10,-8.656298,52.132711,42,A,2,LTE,-107,-11.0,-12.0,2.0,-84.0,2617,46,D,-107.0,-12.0,-8.660162,52.126771,711.21
2018.02.02_11.24.11,-8.656298,52.132711,42,A,2,LTE,-101,-13.0,-7.0,5.0,-92.0,4920,99,D,-107.0,-12.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.12,-8.656298,52.132711,42,A,2,LTE,-101,-13.0,-7.0,2.0,-90.0,7068,131,D,-108.0,-16.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.13,-8.656298,52.132711,42,A,2,LTE,-107,-15.0,-11.0,2.0,-90.0,8745,164,D,-108.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.24.14,-8.656298,52.132711,42,A,2,LTE,-107,-15.0,-11.0,5.0,-86.0,11407,211,D,-110.0,-17.0,-8.660162,52.126771,711.21
2018.02.02_11.24.15,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,-2.0,5.0,-86.0,15098,274,D,-112.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.24.16,-8.656298,52.132711,42,A,2,LTE,-103,-13.0,-2.0,7.0,-89.0,8667,156,D,-112.0,-13.0,-8.660162,52.126771,711.21
2018.02.02_11.24.18,-8.656298,52.132711,42,A,2,LTE,-105,-17.0,-1.0,7.0,-89.0,3836,70,D,-104.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.24.19,-8.656298,52.132711,42,A,2,LTE,-105,-17.0,-1.0,5.0,-91.0,3120,58,D,-104.0,-16.0,-8.660162,52.126771,711.21
2018.02.02_11.24.20,-8.656298,52.132711,42,A,2,LTE,-111,-16.0,-4.0,4.0,-94.0,1386,48,D,-114.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.24.21,-8.656298,52.132711,42,A,2,LTE,-111,-16.0,-4.0,4.0,-92.0,3757,87,D,-114.0,-15.0,-8.660162,52.126771,711.21
2018.02.02_11.24.22,-8.656298,52.132711,42,A,2,LTE,-102,-13.0,-9.0,2.0,-85.0,4954,133,D,-114.0,-15.0,-8.662525,52.115446,1966.28
2018.02.02_11.24.23,-8.656298,52.132711,42,A,2,LTE,-102,-13.0,-9.0,6.0,-87.0,18878,335,D,-68.17554240631164,-21.06313645621181,-8.662525,52.115446,1966.28
2018.02.02_11.24.24,-8.656298,52.132711,42,A,2,LTE,-104,-13.0,1.0,10.0,-82.0,14393,259,D,-116.0,-20.0,-8.662525,52.115446,1966.28
